path,category,git_state,likely_role,risk_level,recommended_action,rationale
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0222_IGOR7822_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0223_image.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0224_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0225__3.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0226_image.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0227_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0228_IMG_2211_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0229__5.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0230__12.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0231_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0232_IMG_2208_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0233_EGOR1152-Edit_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0234_photo_2025-10-24_163.jpeg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0235_photo_2025-10-24_163.jpeg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0236_09066d0d2c3a4aa6db06.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0237_IMG_1517.JPG,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0238_photo1449247526693aa049327be54.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0239_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0240_photo_2024-02-04_161.jpeg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0241_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0242_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0243_ChatGPT_Image_18__20.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0244_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0245__53_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0246_scale_1200.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0247_ChatGPT_Image_8__202.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0248_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0249_WhatsApp_Image_2021-.jpeg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0250_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0251_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0252_ChatGPT_Image_8__202.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0253_photo_2025-06-14_07-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0254__8.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0255_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0256_noroot.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0257_ChatGPT_Image_8__202.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0258_day.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0259_4LZft2eDW4Y.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0260_IMG_3377_1.jpeg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0261_noroot.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0262_image.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0263_EGOR1103_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0264__6.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0265_63e9322f53ec8ca1b307.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0266_45b1eb46cf5961c2188d.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0267_IGOR1166_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0268_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0269_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0270_Frame_55.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0271_photo_2025-06-17_13-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0272_2024-10-29_13-50-20.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0273_0e3316ac2ddb4bfc8212170480d0433a.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0274_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0275_photo_2025-06-14_07-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0276_IMG_2194_1.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0277_2023-06-05_134516.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0278_2023-06-05_134516.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0279_photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0280_super-mario-bros_162.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0281_photo_2024-07-28_22-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0282_nn-mj-m3gl5pmqpT.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
